stop_id,stop_name,stop_lat,stop_lon
8220DB001935,"Dublin City South, Carnegie Centre",53.34393435,-6.268326352
8220DB001937,"Liberties, High Street",53.3430875,-6.273151674
8220DB001938,"Liberties, Thomas Street (John Street)",53.34297789,-6.276760608
8220DB001939,"Liberties, Thomas Street (St. Catherine's Lane)",53.34299827,-6.280664667
8220DB001940,"James's Gate, James Street",53.3435386,-6.285734348
8220DB001941,"James's Gate, James Street",53.3433454,-6.28918142
8220DB001942,"Kilmainham, Saint James Hospital",53.34225498,-6.294631729
8220DB001943,"Kilmainham, Mount Brown",53.34137326,-6.298346366
8220DB001944,"Kilmainham, Old Kilmainham",53.34067533,-6.303615405
8220DB001945,"Inchicore, Emmett Road",53.34055478,-6.3096874
8220DB001946,"Inchicore, Emmet Road",53.3401188,-6.316357477
8220DB001947,"Inchicore, Emmet Road",53.33981786,-6.317961195
8220DB001948,"Inchicore, Tyrconnell Road",53.33867013,-6.321985913
8220DB001949,"Inchicore, Tyrconnell Road",53.33764148,-6.32361808
8220DB001950,"Inchicore, Church",53.33602104,-6.325994134
8220DB001951,"Bluebell (Dublin City), Lansdowne Valley Park",53.33313484,-6.329125219
8220DB001952,"Bluebell (Dublin City), Lansdowne Valley Park",53.33155055,-6.330238168
8220DB001953,"Bluebell, Entrance to Bluebell",53.3299945,-6.332085621
8220DB001954,"Bluebell, Naas Road",53.32877417,-6.334805659
8220DB001955,"Bluebell (Dublin City), Carriglea Industrial Estate",53.32794571,-6.337915663
8220DB001956,"Bluebell, Naas Road (Kylemore Road)",53.32636542,-6.343847094
8220DB001981,"Bluebell, Naas Road (Kylemore Road)",53.32648675,-6.344818227
8220DB001982,"Bluebell, Naas Road (Kylemore Road)",53.32722995,-6.342027049
8220DB001984,"Bluebell, Naas Road",53.32944453,-6.333893729
8220DB001985,"Bluebell (Dublin City), Lansdowne Valley Park",53.33292366,-6.329448791
8220DB001986,"Inchicore, Tyrconnell Road",53.33535538,-6.327236499
8220DB001987,"Inchicore, Oblate of Mary Immaculate Church",53.33628991,-6.325938555
8220DB001988,"Inchicore, Oblate Church",53.33826038,-6.322888005
8220DB001989,"Inchicore, Camac Close",53.33970648,-6.31898677
8220DB001990,"Inchicore, Emmet Road",53.34047278,-6.314691573
8220DB001992,"Inchicore, Emmett Road",53.3406545,-6.309112777
8220DB001993,"Kilmainham, Old Kilmainham",53.34085366,-6.304779727
8220DB001994,"Kilmainham, Saint James's Hospital",53.34142396,-6.299380601
8220DB001995,"Kilmainham, Ewington Lane",53.34267519,-6.293218227
8220DB001996,"James's Gate, James Street",53.34356007,-6.288481954
8220DB001997,"James's Gate, James Street",53.34357108,-6.285492742
8220DB001998,"Liberties, Thomas Street (St. Catherine's Lane)",53.34313961,-6.280493772
8220DB001999,"Liberties, Thomas Street (John Street)",53.34311924,-6.276589701
8220DB002001,"Dublin City South, Saint Audeon's Church",53.34331047,-6.273653305
8220DB002002,"Dublin City South, Lord Edward Street",53.34377081,-6.26944439
8220DB002003,"Dublin City South, Lord Edward Street",53.34404127,-6.268261942
8220DB002085,"Donnybrook, R.T.E. Televison Studios",53.31517375,-6.220186156
8220DB002086,"Merrion, Nutley Lane",53.31815678,-6.214703382
8220DB002087,"Merrion, Merlyn Park",53.32060947,-6.212829685
8220DB002088,"Merrion, Nutley Lane (Saint Vincent's Hospital)",53.31729669,-6.216090175
8220DB002089,"Donnybrook, Elm Park Golf Club",53.31530199,-6.219745554
8220DB002094,"The Coombe, Coombe Maternity Hospital",53.33475197,-6.289750638
8220DB002095,"Crumlin, Crumlin College",53.32903747,-6.302470752
8220DB002096,"Crumlin, Crumlin Road",53.32808359,-6.306817491
8220DB002097,"Crumlin, Iveagh Gardens",53.32743275,-6.309725806
8220DB002099,"Drimnagh, Crumlin Road (Cooley Road)",53.32556158,-6.316600469
8220DB002101,"Walkinstown, Crumlin Childrens Hospital",53.32493745,-6.318231362
8220DB002102,"Drimnagh, Drimnagh Rd, Balfe Rd",53.32424102,-6.326230167
8220DB002103,"Walkinstown, Shopping Centre",53.3220827,-6.329992417
8220DB002105,"Drimnagh, Long Mile Road",53.32366282,-6.337586751
8220DB002181,"Drimnagh, Long Mile Road",53.32390099,-6.339198779
8220DB002182,"Drimnagh, Walkinstown Parade",53.32396192,-6.335188222
8220DB002183,"Walkinstown, Walkinstown Road (Kilnamanagh Road)",53.32170398,-6.330547609
8220DB002184,"Walkinstown, Walkinstown Rd, Drimnagh Rd",53.32299661,-6.329146097
8220DB002185,"Drimnagh, Drimnagh Road (Slievebloom Road)",53.32426916,-6.327595165
8220DB002186,"Drimnagh, Raphoe Road",53.32693328,-6.31253798
8220DB002187,"Crumlin, Iveagh Grounds",53.32804528,-6.307284425
8220DB002188,"Crumlin, Crumlin College",53.32901692,-6.302921981
8220DB002189,"Crumlin, Crumlin Shopping Centre",53.3296954,-6.300072408
8220DB002190,"Dolphins Barn, Dolphin's Barn",53.33294615,-6.292315414
8220DB002191,"Islandbridge, Sarah Place",53.34802557,-6.310443265
8220DB002192,"Islandbridge, U.C.D Boat Club",53.34724562,-6.315671093
8220DB002193,"Islandbridge, Garda Boat Club",53.34638455,-6.323455291
8220DB002194,"Islandbridge, Sports Grounds",53.34619334,-6.328404303
8220DB002195,"Chapelizod, Chapelizod School",53.34674411,-6.337589993
8220DB002196,"Chapelizod, Kings Hall",53.34783463,-6.341678151
8220DB002197,Lucan Road (Chapelizod Hill Rd),53.34816555,-6.346742215
8220DB002198,"Chapelizod, Lucan Road (Belgrove Park)",53.35062514,-6.351063289
8220DB002199,"Ballyfermot, Old Lucan Road",53.3519683,-6.355908534
8220DB002200,"Chapelizod, Chapelizod By Pass Bridge",53.35028275,-6.352954151
8220DB002243,"Chapelizod, Lucan Road",53.35197438,-6.355697995
8220DB002244,"Chapelizod, Lucan Road (Belgrove Park)",53.35088435,-6.351609074
8220DB002245,"Chapelizod, Lucan Road (Laurence Brook)",53.3494632,-6.348284211
8220DB002246,"Chapelizod, Chapelizod Bridge",53.34831131,-6.343642354
8220DB002247,"Chapelizod, Chapelizod School",53.34675286,-6.336282916
8220DB002248,"Islandbridge, Sports Grounds",53.34632093,-6.327888637
8220DB002249,"Islandbridge, Neptune Rowing Club",53.3465317,-6.321136449
8220DB002250,"Islandbridge, Salmon Pool",53.34743859,-6.31533304
8220DB002251,"Islandbridge, Islandbridge Park Gate",53.34813204,-6.310979792
8220DB002255,"North Strand, Annesley Bridge",53.3602301,-6.23826189
8220DB002256,"East Wall, Portside Court",53.35834894,-6.235650152
8220DB002257,"East Wall, West Road",53.35638242,-6.238210284
8220DB002258,"East Wall, Saint Joseph's Church",53.35465375,-6.238011177
8220DB002259,"East Wall, Church Road",53.35353813,-6.236720191
8220DB002260,"East Wall, Church Road",53.35177851,-6.23503526
8220DB002261,"East Wall, Church Court Estate",53.35263855,-6.232415894
8220DB002262,"East Wall, Merchants Road",53.3535229,-6.226595602
8220DB002264,"Tolka Quay, Dublin Graving Docks",53.35113565,-6.222608796
8220DB002265,"Tolka Quay, Alexandra Road (Branch Road)",53.35104978,-6.219863392
8220DB002266,"Tolka Quay, Branch Road South",53.35085966,-6.214959227
8220DB002269,"Tolka Quay, Breakwater Road South",53.35030776,-6.203340628
8220DB002270,"Tolka Quay, Irish Ferries Terminal",53.34570612,-6.195618655
8220DB002274,"Tolka Quay, Alexandra Road",53.3501863,-6.203631144
8220DB002278,"East Wall, Bargy Road",53.35438083,-6.229895061
8220DB002279,"East Wall, Caledon Road",53.35294137,-6.231622199
8220DB002280,"East Wall, Church Road",53.35231172,-6.237056239
8220DB002281,"East Wall, Church Road",53.35366411,-6.236730013
8220DB002282,"East Wall, Saint Joseph's Church",53.35484117,-6.238529251
8220DB002283,"East Wall, Portside Court",53.35832621,-6.235936552
8220DB002310,"Dublin City South, Werburgh Street",53.3424457,-6.269798428
8220DB002311,"Dublin City South, Kevin Street Garda Station",53.33828528,-6.270492467
8220DB002312,"Warrenmount, The Coombe",53.33887885,-6.275484235
8220DB002313,"The Coombe, Ardee Court",53.33874233,-6.278478182
8220DB002314,"The Coombe, Cork Street",53.33835368,-6.280821493
8220DB002315,"The Coombe, Marion Villas",53.33753643,-6.285239284
8220DB002317,"Drimnagh, Crumlin Bowling Club",53.32341857,-6.318876559
8220DB002318,"Crumlin, Somerville Avenue",53.32198001,-6.318843046
8220DB002319,"Crumlin, Garda Station",53.31950979,-6.315127501
8220DB002320,"Walkinstown, Whitehall Road West (Kimmage Rd)",53.31588722,-6.317011266
8220DB002321,"Walkinstown, Crumlin Crossroads",53.31340484,-6.320080574
8220DB002322,"Walkinstown, Whitehall Road West",53.31023749,-6.32110538
8220DB002323,"Walkinstown, Millgate Drive",53.30810755,-6.320483659
8220DB002324,"Walkinstown, Whitehall Road West",53.30978686,-6.321018015
8220DB002325,"Walkinstown, Whitehall Road West (Limekiln Ln)",53.3121175,-6.321211692
8220DB002326,"Walkinstown, Crumlin Crossroads",53.31370002,-6.319978931
8220DB002327,"Walkinstown, St. Agnes Road (Cromwellsfort Rd)",53.31681998,-6.316869496
8220DB002328,"Walkinstown, Saint Agnes Church",53.31958716,-6.315514725
8220DB002329,"Walkinstown, Saint Agnes Road",53.3208497,-6.317086172
8220DB002330,"Walkinstown, Saint Agnes Road",53.32214804,-6.31928678
8220DB002331,"Walkinstown, Saint Mary's Road",53.32457177,-6.317795378
8220DB002332,"Walkinstown, Walkinstown Road (Kilnamanagh Road)",53.32106265,-6.33096293
8220DB002333,"Walkinstown, Walkinstown Road (Walkinstown Roundabout)",53.31784176,-6.332664654
8220DB002378,"Walkinstown, Walkinstown Road (Walkinstown Roundabout)",53.31853179,-6.332517673
8220DB002379,"The Coombe, Marion Villas",53.33783344,-6.284641707
8220DB002380,"The Coombe, Cork Street",53.33850607,-6.280169624
8220DB002382,"The Coombe, Brabazon Row",53.33885781,-6.278383426
8220DB002383,"The Coombe, Saint Patrick's Cathedral",53.33945807,-6.272652583
8220DB002385,"Dublin City South, Back Avenue",53.34231512,-6.271951368
8220DB002386,"Warrenmount, New Street South",53.33790737,-6.272324817
8220DB002387,"Warrenmount, New Street South",53.33658442,-6.272828791
8220DB002388,"Warrenmount, Clanbrassil Street",53.3344588,-6.274386231
8220DB002389,"Harolds Cross, Harold's Cross",53.32492903,-6.279199521
8220DB002390,"Harolds Cross, Mount Argus Park",53.32152863,-6.283989835
8220DB002391,"Kimmage, Mount Argus Church",53.32019751,-6.286429956
8220DB002392,"Kimmage, Mount Argus Community Centre",53.31889135,-6.291240548
8220DB002393,"Kimmage, Lower Kimmage Road (Aideen Avenue)",53.31520361,-6.295455305
8220DB002394,"Terenure, Poddle Park",53.31325906,-6.297754017
8220DB002395,"Kimmage, Fortfield Road",53.31173558,-6.300591072
8220DB002396,Wainsfort Estate,53.30881907,-6.302177579
8220DB002397,"Terenure, College Drive",53.30658916,-6.300855508
8220DB002398,"Terenure, Fortfield Estate",53.30534396,-6.299884582
8220DB002409,"Terenure, Fortfield Estate",53.30539122,-6.300047765
8220DB002410,"Terenure, College Drive",53.30722588,-6.30138545
8220DB002411,Wainsfort Estate,53.30917325,-6.302433647
8220DB002412,"Kimmage, Lavarna Estate",53.31093522,-6.301823462
8220DB002413,"Kimmage, Kimmage Road West (Whitehall Road)",53.31286579,-6.305483846
8220DB002414,"Kimmage, Kimmage Road West",53.31398082,-6.310587595
8220DB002415,"Walkinstown, Royston Village",53.31496607,-6.313520432
8220DB002416,"Walkinstown, Cromwellsfort Road (Whitehall Road)",53.31639938,-6.317636515
8220DB002417,"Walkinstown, Cromwellsfort Road (Cherry Grove)",53.31663522,-6.322895542
8220DB002418,"Walkinstown, Cromwellsfort Road (Bigger Road)",53.31696995,-6.326889959
8220DB002419,"Walkinstown, Cromwell's Fort Road (Walkinstown Roundabout)",53.31707992,-6.330247797
8220DB002431,"Walkinstown, Cromwell's Fort Road (Walkinstown Roundabout)",53.31720321,-6.330708281
8220DB002432,"Walkinstown, Cromwellsfort Road (Bigger Road)",53.31701347,-6.32550738
8220DB002433,"Walkinstown, Cromwellsfort Road (Cherry Grove)",53.31658623,-6.320691083
8220DB002434,"Crumlin, Kimmage Road West",53.3160266,-6.316060201
8220DB002435,"Crumlin, Westbrook",53.31426906,-6.311266606
8220DB002436,"Kimmage, Kimmage Road West",53.31370591,-6.308947527
8220DB002437,"Kimmage, Kimmage Road West (Whitehall Road)",53.31268882,-6.30251926
8220DB002438,"Kimmage, Lower Kimmage Road (Fortfield Road)",53.31248952,-6.299255424
8220DB002439,"Terenure, Poddle Park",53.31354587,-6.297697579
8220DB002440,"Kimmage, Lower Kimmage Road (Aideen Avenue)",53.31640087,-6.294326915
8220DB002441,"Kimmage, Mount Argus Community Centre",53.31906116,-6.291173722
8220DB002442,"Kimmage, Mount Argus Church",53.32045241,-6.28602946
8220DB002443,"Kimmage, Brookfield",53.32189218,-6.283644996
8220DB002444,"Harolds Cross, Lower Kimmage Road",53.32429774,-6.279675293
8220DB002448,"Crumlin, Healthcare Centre",53.31924637,-6.3041503
8220DB002449,"Crumlin, Armagh Road",53.32098518,-6.305072072
8220DB002450,"Crumlin, Saint Agnes Primary School",53.3202311,-6.307668789
8220DB002451,"Crumlin, Saint Agnes Park",53.3192111,-6.314343721
8220DB002452,"Walkinstown, Saint Peter's Road (Walkinstown Roundabout)",53.31618988,-6.332158697
8220DB002453,"Walkinstown, Saint Peter's Road (Saint James's Road)",53.31482788,-6.330530823
8220DB002462,St.James's Road (St.Peter's Road),53.31382319,-6.330029732
8220DB002463,"Walkinstown, Saint Peter's Road (Walkinstown Roundabout)",53.31530445,-6.331187624
8220DB002464,"Crumlin, Stannaway Avenue",53.31951603,-6.313025794
8220DB002465,"Crumlin, Armagh Road (Captain's Road)",53.31998846,-6.308939283
8220DB002466,"Crumlin, Scoil Colm",53.32065423,-6.306451176
8220DB002467,"Crumlin, Health Centre",53.31923418,-6.303925628
8220DB002471,"Kimmage, Larkfield Park",53.31878959,-6.289158191
8220DB002472,"Harolds Cross, Clareville Road",53.31767791,-6.285600295
8220DB002473,"Harolds Cross, Clareville Road",53.31789901,-6.283475031
8220DB002474,"Harolds Cross, Clareville Road",53.31870427,-6.28197171
8220DB002475,"Harolds Cross, Kenilworth Park",53.31886589,-6.280088932
8220DB002476,"Harolds Cross, Kenilworth Square North",53.31903743,-6.277650357
8220DB002477,"Rathmines, Kenilworth Square East",53.31986171,-6.27435985
8220DB002478,"Rathmines, Grosvenor Road",53.32057759,-6.269797669
8220DB002479,"Rathmines, Grosvenor Road",53.32029297,-6.270004325
8220DB002480,"Rathmines, Kenilworth Square East",53.31973747,-6.274469937
8220DB002481,"Harolds Cross, Kenilworth Square North",53.31873807,-6.278082699
8220DB002482,"Harolds Cross, Clareville Road",53.31892063,-6.281392627
8220DB002483,"Harolds Cross, Westfield Road",53.31841855,-6.282103268
8220DB002484,"Kimmage, Larkfield Park",53.31854684,-6.289152891
8220DB002485,"Kimmage, Sundrive Road",53.31979158,-6.291339674
8220DB002486,"Kimmage, Sundrive Road",53.3210754,-6.293119725
8220DB002487,"Kimmage, Stannaway Road",53.32181638,-6.295281797
8220DB002488,"Kimmage, Stannaway Road",53.32035543,-6.298717458
8220DB002489,"Kimmage, Stannaway Road",53.31957113,-6.300444843
8220DB002490,"Crumlin, Captain's Road",53.31954654,-6.309467113
8220DB002491,"Crumlin, Captain's Road (Captain's Avenue)",53.31802766,-6.308206277
8220DB002492,"Crumlin, Stannaway Court",53.31630636,-6.307884119
8220DB002493,"Crumlin, Captain's Road (Captain's Avenue)",53.31833048,-6.308644599
8220DB002494,"Crumlin, Clonfert Road",53.3196539,-6.300576649
8220DB002495,"Kimmage, Stannaway Road",53.32124536,-6.296835691
8220DB002496,"Kimmage, Sundrive Road",53.32201245,-6.293907947
8220DB002497,"Kimmage, Sundrive Road",53.32032995,-6.291903584
8220DB002498,IFSC Custom House Quays,53.34824354,-6.250111878
8220DB002499,Jury's Inn Custom House Quay,53.34812783,-6.24712751
8220DB002500,"Docklands, Samuel Beckett Bridge",53.34773657,-6.241916425
8220DB002501,"Docklands, North Wall Quay (New Wapping Street)",53.34737591,-6.236358699
8220DB002508,"East Wall, Docklands main gate",53.3528641,-6.225811747
8220DB002634,"Warrenmount, Lower Clanbrassil Street",53.33289127,-6.275380456
8220DB002635,"Warrenmount, Lower Clanbrassil Street",53.33425081,-6.274920178
8220DB002636,"Warrenmount, New Street South",53.33658044,-6.273174332
8220DB002637,Outside Heuston Train Station,53.34588406,-6.29385605
8220DB002638,"Heuston Station, Saint John's Road West",53.34565875,-6.296959098
8220DB002640,"Kilmainham, Kilmainham Jail",53.34208743,-6.310017253
8220DB002641,"Inchicore, Camac Court",53.34196601,-6.315413635
8220DB002642,"Inchicore, Grattan Crescent",53.34118214,-6.319739696
8220DB002643,"Inchicore, Sarsfield Road",53.34153226,-6.320987455
8220DB002644,"Islandbridge, Sarsfield Medical Centre",53.34199059,-6.327382266
8220DB002645,"Ballyfermot, Lally Road",53.34169653,-6.33077287
8220DB002646,"Ballyfermot, Decies Road (O'Moore Road)",53.34149449,-6.33367926
8220DB002647,"Ballyfermot, Markievicz Park",53.34064707,-6.338007398
8220DB002648,"Ballyfermot, Decies Road (Garryowen Rd)",53.33972302,-6.342653701
8220DB002649,"Ballyfermot, Decies Road (Ramillies Rd)",53.33911058,-6.345801041
8220DB002650,"Ballyfermot, Landen Road",53.33776556,-6.346679023
8220DB002652,Kylemore Road (Kylemore Avenue),53.33884761,-6.348228982
8220DB002653,"Ballyfermot, Ballyfermot Crescent",53.34022012,-6.348686533
8220DB002654,"Ballyfermot, Kylemore Road (Ballyfermot Road)",53.34128326,-6.348870721
8220DB002655,"Ballyfermot, Ballyfermot Parade",53.34213816,-6.352847576
8220DB002656,"Ballyfermot, Ballyfermot Road (Le Fanu Road)",53.34262349,-6.358716107
8220DB002657,"Ballyfermot, Le Fanu Park",53.34131706,-6.361754866
8220DB002658,"Ballyfermot, Oranmore Road",53.33916244,-6.361281823
8220DB002659,"Parkwest, Raheen Park",53.33702124,-6.360477948
8220DB002660,"Parkwest, Cherry Orchard Avenue",53.33577504,-6.360705943
8220DB002661,"Parkwest, Cherry Orchard Avenue",53.33548606,-6.365191777
8220DB002662,"Parkwest, Cherry Orchard Avenue (Croftwood)",53.33679352,-6.370097177
8220DB002663,"Parkwest, Cherry Orchard Avenue (Croftwood)",53.336914,-6.370362879
8220DB002664,"Parkwest, Cherry Orchard Avenue",53.3356012,-6.365067246
8220DB002665,"Parkwest, Cherry Orchard Avenue",53.33588036,-6.360521711
8220DB002666,"Parkwest, Raheen Park",53.33779018,-6.360838887
8220DB002667,"Ballyfermot, Clifden Road",53.34069763,-6.361808648
8220DB002668,"Ballyfermot, Community Centre",53.34302796,-6.363296263
8220DB002670,"Ballyfermot, Spiddal Park",53.34038994,-6.36755719
8220DB002672,"Ballyfermot, Ballyfermot Road (Blackditch Road)",53.34335894,-6.367774177
8220DB002688,"Ballyfermot, Ballyfermot Road (Blackditch Road)",53.34346351,-6.368190708
8220DB002689,"Ballyfermot, Blackditch Drive",53.343106,-6.363743832
8220DB002696,"Ballyfermot, Ballyfermot Road (Le Fanu Road)",53.34268762,-6.358803755
8220DB002697,"Ballyfermot, Ballyfermot Parade",53.3422691,-6.353217988
8220DB002700,"Ballyfermot, Kylemore Road (Ballyfermot Road)",53.3412601,-6.348496166
8220DB002701,"Ballyfermot, Kylemore Roundabout",53.34016918,-6.34825299
8220DB002702,"Ballyfermot, Kylemore Road (Landen Road)",53.33809369,-6.347657444
8220DB002703,"Ballyfermot, Thomond Road",53.33828471,-6.346523787
8220DB002704,"Ballyfermot, Decies Road (Ramillies Rd)",53.33923908,-6.345345548
8220DB002706,"Ballyfermot, Decies Road (Garryowen Rd)",53.34003328,-6.341695561
8220DB002708,"Ballyfermot, Decies Road (O'Moore Road)",53.34183371,-6.332870065
8220DB002709,"Ballyfermot, Longmeadows Park",53.34299278,-6.333485665
8220DB002710,"Chapelizod, Ballyfermot Road",53.34211509,-6.339512208
8220DB002711,"Ballyfermot, Markievicz Park",53.34178353,-6.341522513
8220DB002712,"Ballyfermot, Ballyfermot Road",53.34245985,-6.34556626
8220DB002713,"Ballyfermot, Ballyfermot Road",53.34248065,-6.347067298
8220DB002714,"Ballyfermot, Markievicz Park",53.34190511,-6.341863214
8220DB002715,"Chapelizod, Ballyfermot Road",53.34255171,-6.338594133
8220DB002716,"Ballyfermot, Longmeadows Park",53.34284063,-6.332245056
8220DB002717,"East Wall, Strangford Garden",53.35724331,-6.237468647
8220DB002718,"Islandbridge, Sarsfield Road",53.34228226,-6.327671217
8220DB002719,"Inchicore, Sarsfield Road",53.34164577,-6.320111939
8220DB002720,"East Wall, St Mary's Road North",53.3520557,-6.233116005
8220DB002721,"Islandbridge, Con Colbert Road (South Circular Road)",53.34327186,-6.310511085
8220DB002722,"Islandbridge, Memorial Park",53.3434371,-6.311390663
8220DB002726,"Drimnagh, Slieve Bloom Park",53.32384176,-6.330449135
8220DB002727,"Bluebell (Dublin City), Drimnagh Castle School",53.32375897,-6.332884293
8220DB002728,"Walkinstown, Walkinstown Avenue Park",53.32137023,-6.339477198
8220DB002729,"Walkinstown, Walkinstown Avenue",53.31911061,-6.335992494
8220DB002730,"Walkinstown, Walkinstown Avenue (Walkinstown Roundabout)",53.31793543,-6.334222026
8220DB002774,"Walkinstown, Walkinstown Avenue (Walkinstown Roundabout)",53.31826073,-6.334989874
8220DB002775,"Walkinstown, Walkinstown Avenue (Long Mile Road)",53.32277703,-6.341103861
8220DB002777,"Walkinstown, Walkinstown Avenue",53.31916995,-6.336380452
8220DB002778,"Bluebell (Dublin City), Drimnagh Castle School",53.32402445,-6.3319432
8220DB002780,"Drimnagh, Walkinstown Avenue",53.32568484,-6.342086963
8220DB002781,"Bluebell, Kylemore Road",53.32796318,-6.343695123
8220DB002782,"Bluebell, Kylemore Road (Bluebell Avenue)",53.33067726,-6.345616899
8220DB002783,"Inchicore, Kylemore Road (Jamestown Road)",53.33543117,-6.346859417
8220DB002784,"Inchicore, Kylemore Road (Jamestown Road)",53.33523878,-6.346596572
8220DB002785,"Bluebell, Kylemore Road (Bluebell Avenue)",53.33008399,-6.344964224
8220DB002786,"Bluebell, Kylemore Road",53.32791451,-6.343426768
8220DB002787,"Drimnagh, Walkinstown Avenue",53.32510074,-6.341449068
8220DB002788,"Rathmines, Castlewood Park",53.32283865,-6.263341217
8220DB002789,"Ranelagh, Charleston Road",53.32370045,-6.259568222
8220DB002790,"Ranelagh, Oakley Road",53.32463751,-6.256647706
8220DB002791,"Ranelagh, Charleston Road (Ranelagh Road)",53.32502309,-6.255355922
8220DB002793,"Rathmines, Belgrave Square North",53.32326224,-6.260952138
8220DB002794,"Rathmines, Castlewood Avenue",53.32261053,-6.26434125
8220DB002795,"Dublin City South, Upper Leeson Street",53.32852998,-6.246264621
8220DB002796,"Dublin City South, Pembroke Road",53.33273564,-6.240716621
8220DB002797,"Dublin City South, Pembroke Road",53.33239513,-6.236526398
8220DB002798,"Dublin City South, Pembroke Road",53.33199912,-6.235882076
8220DB002799,"Dublin City South, Pembroke Road",53.33269201,-6.242024742
8220DB002800,"Ballsbridge, Sandymount Avenue",53.32711891,-6.222586494
8220DB002801,"Sandymount, Wilfield Park",53.32924439,-6.218654523
8220DB002804,"Sandymount, Newgrove Avenue",53.33233124,-6.210507788
8220DB002806,"Sandymount, Sandymount Avenue",53.33037714,-6.216265063
8220DB002807,"Sandymount, Sandymount Avenue",53.32937599,-6.218438842
8220DB002808,"Ballsbridge, Outside Train Station",53.32757553,-6.221261337
8220DB002809,"Pearse Station, Outside Train Station",53.34303571,-6.249859577
8220DB002810,Merrion Square West,53.34079491,-6.250897489
8220DB002811,"Dublin City South, Upr Merrion Street (Opp. Natural History Museum)",53.3393595,-6.252307819
8220DB002812,"Dublin City South, Mercer Charlotte House",53.33192755,-6.262236257
8220DB002813,"Ranelagh, Ranelagh Road",53.32871177,-6.258673582
8220DB002814,"Ranelagh, Ranelagh Road (Charleston Road)",53.32603377,-6.255629952
8220DB002815,"Milltown (Dublin City), Little Grove",53.315851,-6.245268593
8220DB002816,"Milltown, Glenmalure Square",53.31426575,-6.246264168
8220DB002817,"Milltown, Alexandra College",53.31115237,-6.247862555
8220DB002898,"Milltown, Alexandra College",53.31116576,-6.248162159
8220DB002900,"Ranelagh, Ranelagh Road (Charleston Road)",53.3259365,-6.25573901
8220DB002901,"Ranelagh, Mount Pleasent Park",53.3273431,-6.258504128
8220DB002902,"Ranelagh, Ranelagh Road",53.32888748,-6.259011744
8220DB002903,"Dublin City South, Charlemont Flats",53.33196763,-6.262519911
8220DB002905,Merrion Square West,53.34016025,-6.251749447
8220DB002906,"Parkwest, Blackditch Road",53.33891414,-6.373350105
8220DB002907,"Parkwest, Blackditch Road",53.34025527,-6.372172738
8220DB002908,"Ballyfermot, Spiddal Park",53.33969515,-6.367358468
8220DB002909,"Parkwest, Cherry Orchard School",53.33740924,-6.37372273
8220DB002910,"Ballyfermot, Spiddal Road",53.34106599,-6.371646266
8220DB002911,"Parkwest, Cherry Orchard Park",53.33874407,-6.373401629
8220DB002912,"Temple Bar, Parliament Street",53.34463048,-6.267366938
8220DB002914,"Rathgar, Stratford Estate",53.31095519,-6.273788674
8220DB002915,"Rathgar, Zion Road",53.30940796,-6.273701034
8220DB002916,"Rathgar, Victoria Road",53.30763729,-6.274942975
8220DB002917,"Terenure, Meadowbank Estate",53.30748702,-6.277605149
8220DB002918,"Terenure, Bushy Park Road",53.30737142,-6.280806135
8220DB002957,"Finglas, McKee Avenue",53.39625109,-6.302548397
8220DB002958,"Finglas, Mellowes Park",53.3944049,-6.301027973
8220DB002985,"Terenure, Bushy Park Road",53.30729711,-6.283135085
8220DB002986,"Terenure, Meadowbank Estate",53.30759805,-6.276580248
8220DB002988,"Rathgar, Zion Road",53.30838066,-6.273517387
8220DB002989,"Rathgar, Rostrevor Terrace",53.30804119,-6.270559797
8220DB002990,"Dartry, Orwell Park",53.30621382,-6.267272345
8220DB002999,"Dartry, Orwell Park",53.30603482,-6.267324611
8220DB003000,"Rathgar, Rostrevor Terrace",53.30786197,-6.270597054
8220DB003001,"Rathgar, Orwell Road (Zion Road)",53.31028894,-6.273710507
8220DB003002,"Rathgar, Stratford Estate",53.31122134,-6.274168133
8220DB003353,"Dolphins Barn, Downpatrick Road",53.3277418,-6.297958135
8220DB003354,"Crumlin, Sundrive Road #1",53.32639947,-6.297110798
8220DB003355,"Crumlin, Clogher Road",53.32548236,-6.297717802
8220DB003356,"Crumlin, Kildare Road (Bangor Road)",53.32478918,-6.3007929
8220DB003357,"Crumlin, Clonmacnoise Grove",53.32197385,-6.30191053
8220DB003358,"Crumlin, Clonmacnoise Road",53.32113218,-6.303400021
8220DB003360,"Crumlin, Clonmacnoise Road",53.32177873,-6.303989832
8220DB003361,"Crumlin, Sundrive Road #1",53.3262397,-6.297252277
8220DB003362,"Crumlin, Sundrive Road #1",53.32743702,-6.298015308
8220DB003562,"Milltown, Glenmalure Square",53.31455386,-6.246297382
8220DB003952,"Dolphins Barn, Crumlin Road",53.33169121,-6.294437584
8220DB004319,"Heuston Station, Victoria Quay",53.34676578,-6.292033452
8220DB004320,Outside Heuston Train Station,53.34664066,-6.292083514
8220DB004322,"Cabra, Ashington Gardens",53.37347317,-6.311254668
8220DB004363,"Finglas South, Dunsink Green",53.38170432,-6.303517982
8220DB004364,"Finglas, Mater Christi School",53.39264264,-6.321953345
8220DB004365,"Poppintree, I.D.A. Poppintree",53.40211904,-6.283605584
8220DB004366,"Finglas, Clune Road",53.39121538,-6.29480995
8220DB004367,"Poppintree, Poppintree Park Lane West",53.3987343,-6.289501525
